id,comp,question,clean,pos,lemma
16706,0,how many moles are contained in each of the following at stp,how many moles are contained in each of the following at stp,"['WRB', 'JJ', 'NNS', 'VBP', 'VBN', 'IN', 'DT', 'IN', 'DT', 'VBG', 'IN', 'NNP']","['how', 'many', 'mole', 'be', 'contain', 'in', 'each', 'of', 'the', 'follow', 'at', 'stp']"
22975,1,"How do presidential elections work in the US, how do the compare to the presidential elections in Mexico?",how do presidential elections work in the us how do the compare to the presidential elections in mexico,"['WRB', 'VBP', 'JJ', 'NNS', 'VB', 'IN', 'DT', 'PRP', 'WRB', 'VBP', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'NNP']","['how', 'do', 'presidential', 'election', 'work', 'in', 'the', 'we', 'how', 'do', 'the', 'compare', 'to', 'the', 'presidential', 'election', 'in', 'mexico']"
29923,0,What is the total compensation one can expect for a senior software developer (10+ yrs experience) at Uber today?,what is the total compensation one can expect for a senior software developer 10 yrs experience at uber today,"['WP', 'VBZ', 'DT', 'JJ', 'NN', 'PRP', 'MD', 'VB', 'IN', 'DT', 'JJ', 'NN', 'NN', 'CD', 'NN', 'NN', 'IN', 'NN', 'NN']","['what', 'be', 'the', 'total', 'compensation', 'one', 'can', 'expect', 'for', 'a', 'senior', 'software', 'developer', '10', 'year', 'experience', 'at', 'uber', 'today']"
24307,0,Does 'empty' space have mass which is displaced by matter?,does empty space have mass which is displaced by matter,"['VBZ', 'JJ', 'NN', 'VB', 'NN', 'WDT', 'VBZ', 'VBN', 'IN', 'NN']","['do', 'empty', 'space', 'have', 'mass', 'which', 'be', 'displace', 'by', 'matter']"
11947,0,when does the surface 4 come out,when does the surface 4 come out,"['WRB', 'VBZ', 'DT', 'NN', 'CD', 'VB', 'RP']","['when', 'do', 'the', 'surface', '4', 'come', 'out']"
39741,0,what does comprehensive questions mean,what does comprehensive questions mean,"['WP', 'VBZ', 'JJ', 'NNS', 'VB']","['what', 'do', 'comprehensive', 'question', 'mean']"
40709,0,what does the name oceania mean in geography,what does the name oceania mean in geography,"['WP', 'VBZ', 'DT', 'NN', 'NNP', 'VB', 'IN', 'NN']","['what', 'do', 'the', 'name', 'oceania', 'mean', 'in', 'geography']"
10649,0,are the runways open at msp airport,are the runways open at msp airport,"['VBP', 'DT', 'NNS', 'JJ', 'IN', 'NNP', 'NN']","['be', 'the', 'runway', 'open', 'at', 'msp', 'airport']"
2869,0,who introduced the idea of personality being a product of id ego and superego,who introduced the idea of personality being a product of id ego and superego,"['WP', 'VBD', 'DT', 'NN', 'IN', 'NN', 'VBG', 'DT', 'NN', 'IN', 'NN', 'NN', 'CC', 'NN']","['who', 'introduce', 'the', 'idea', 'of', 'personality', 'be', 'a', 'product', 'of', 'id', 'ego', 'and', 'superego']"
6270,0,where did skin in the game come from,where did skin in the game come from,"['WRB', 'VBD', 'NN', 'IN', 'DT', 'NN', 'VB', 'IN']","['where', 'do', 'skin', 'in', 'the', 'game', 'come', 'from']"
13043,0,who was the guitar player for journey,who was the guitar player for journey,"['WP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'NN']","['who', 'be', 'the', 'guitar', 'player', 'for', 'journey']"
39009,0,what did german leaders hope to accomplish with the zimmerman telegram?,what did german leaders hope to accomplish with the zimmerman telegram,"['WP', 'VBD', 'JJ', 'NNS', 'VB', 'TO', 'VB', 'IN', 'DT', 'NN', 'NN']","['what', 'do', 'german', 'leader', 'hope', 'to', 'accomplish', 'with', 'the', 'zimmerman', 'telegram']"
5627,0,'what function is performed by earth''s magnetic field',what function is performed by earth s magnetic field,"['WDT', 'NN', 'VBZ', 'VBN', 'IN', 'NN', 'POS', 'JJ', 'NN']","['what', 'function', 'be', 'perform', 'by', 'earth', ""'s"", 'magnetic', 'field']"
29648,0,What is the diesel tank capacity of a train?,what is the diesel tank capacity of a train,"['WP', 'VBZ', 'DT', 'NN', 'NN', 'NN', 'IN', 'DT', 'NN']","['what', 'be', 'the', 'diesel', 'tank', 'capacity', 'of', 'a', 'train']"
5073,0,who established the indian society of oriental art,who established the indian society of oriental art,"['WP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NN']","['who', 'establish', 'the', 'indian', 'society', 'of', 'oriental', 'art']"
8143,0,'who wrote the song we don''t talk anymore',who wrote the song we don t talk anymore,"['WP', 'VBD', 'DT', 'NN', 'PRP', 'VBD', 'NNP', 'VB', 'RB']","['who', 'write', 'the', 'song', 'we', 'don', 't', 'talk', 'anymore']"
11582,0,what style of artwork did pablo picasso do,what style of artwork did pablo picasso do,"['WDT', 'NN', 'IN', 'NN', 'VBD', 'NNP', 'NNP', 'VB']","['what', 'style', 'of', 'artwork', 'do', 'pablo', 'picasso', 'do']"
37639,0,what are the names of the boy & girl in the cat in the hat stories?,what are the names of the boy girl in the cat in the hat stories,"['WP', 'VBP', 'DT', 'NNS', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NNS']","['what', 'be', 'the', 'name', 'of', 'the', 'boy', 'girl', 'in', 'the', 'cat', 'in', 'the', 'hat', 'storey']"
31143,0,"Why do I feel bad when my friend on Facebook gets likes and appreciation for his success (he kind of markets it), but I am not interested to share any such success of mine on Facebook?",why do i feel bad when my friend on facebook gets likes and appreciation for his success he kind of markets it but i am not interested to share any such success of mine on facebook,"['WRB', 'VBP', 'PRP', 'VB', 'JJ', 'WRB', 'PRP$', 'NN', 'IN', 'NN', 'VBZ', 'NNS', 'CC', 'NN', 'IN', 'PRP$', 'NN', 'PRP', 'NN', 'IN', 'VBZ', 'PRP', 'CC', 'PRP', 'VBP', 'RB', 'JJ', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'IN', 'NN']","['why', 'do', 'i', 'feel', 'bad', 'when', 'my', 'friend', 'on', 'facebook', 'get', 'likes', 'and', 'appreciation', 'for', 'he', 'success', 'he', 'kind', 'of', 'market', 'it', 'but', 'i', 'be', 'not', 'interested', 'to', 'share', 'any', 'such', 'success', 'of', 'mine', 'on', 'facebook']"
25966,0,How do you add a profile picture on Quora?,how do you add a profile picture on quora,"['WRB', 'VBP', 'PRP', 'VB', 'DT', 'NN', 'NN', 'IN', 'NNP']","['how', 'do', 'you', 'add', 'a', 'profile', 'picture', 'on', 'quora']"
38032,0,can ozonated oils cause a rash,can ozonated oils cause a rash,"['MD', 'JJ', 'NNS', 'VB', 'DT', 'NN']","['can', 'ozonated', 'oil', 'cause', 'a', 'rash']"
1299,0,are platypus the only mammals that lay eggs,are platypus the only mammals that lay eggs,"['VBP', 'NN', 'DT', 'JJ', 'NNS', 'WDT', 'VBP', 'NNS']","['be', 'platypus', 'the', 'only', 'mammal', 'that', 'lay', 'egg']"
6756,0,when does season 14 of family guy come out on netflix,when does season 14 of family guy come out on netflix,"['WRB', 'VBZ', 'NN', 'CD', 'IN', 'NN', 'NN', 'VB', 'RP', 'IN', 'NNP']","['when', 'do', 'season', '14', 'of', 'family', 'guy', 'come', 'out', 'on', 'netflix']"
28032,0,Should I worry about what people think about me?,should i worry about what people think about me,"['MD', 'PRP', 'VB', 'IN', 'WP', 'NNS', 'VBP', 'IN', 'PRP']","['should', 'i', 'worry', 'about', 'what', 'people', 'think', 'about', 'I']"
23976,0,Can people spontaneously teleport?,can people spontaneously teleport,"['MD', 'NNS', 'RB', 'VB']","['can', 'people', 'spontaneously', 'teleport']"
38030,0,what can cause tight chest with fatigue,what can cause tight chest with fatigue,"['WP', 'MD', 'VB', 'JJ', 'NN', 'IN', 'NN']","['what', 'can', 'cause', 'tight', 'chest', 'with', 'fatigue']"
30469,0,What's the Tooth Fairy's going rate these days?,what s the tooth fairy s going rate these days,"['WP', 'VBZ', 'DT', 'NN', 'NN', 'POS', 'VBG', 'VB', 'DT', 'NNS']","['what', 'be', 'the', 'tooth', 'fairy', ""'s"", 'go', 'rate', 'this', 'day']"
26682,0,How should I handle pressure?,how should i handle pressure,"['WRB', 'MD', 'PRP', 'VB', 'NN']","['how', 'should', 'i', 'handle', 'pressure']"
31725,0,Will France start World War III?,will france start world war iii,"['MD', 'NNP', 'VB', 'NN', 'NN', 'NN']","['will', 'france', 'start', 'world', 'war', 'iii']"
37329,0,what are osler nodes,what are osler nodes,"['WP', 'VBP', 'NN', 'NNS']","['what', 'be', 'osler', 'node']"
26111,0,How do you repair a laptop headphone jack?,how do you repair a laptop headphone jack,"['WRB', 'VBP', 'PRP', 'VB', 'DT', 'NN', 'NN', 'NN']","['how', 'do', 'you', 'repair', 'a', 'laptop', 'headphone', 'jack']"
7904,0,where did they film the movie the alamo,where did they film the movie the alamo,"['WRB', 'VBD', 'PRP', 'VB', 'DT', 'NN', 'DT', 'NNP']","['where', 'do', 'they', 'film', 'the', 'movie', 'the', 'alamo']"
3224,0,where was the western front in world war 1,where was the western front in world war 1,"['WRB', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NN', 'CD']","['where', 'be', 'the', 'western', 'front', 'in', 'world', 'war', '1']"
20766,0,who sings a tear in my beer,who sings a tear in my beer,"['WP', 'VBZ', 'DT', 'NN', 'IN', 'PRP$', 'NN']","['who', 'sing', 'a', 'tear', 'in', 'my', 'beer']"
2073,0,when does amelia shepherd come on private practice,when does amelia shepherd come on private practice,"['WRB', 'VBZ', 'NNP', 'NN', 'VB', 'IN', 'JJ', 'NN']","['when', 'do', 'amelia', 'shepherd', 'come', 'on', 'private', 'practice']"
2596,1,what type of bond is most likely for two atoms with valences of 1 and 7,what type of bond is most likely for two atoms with valences of 1 and 7,"['WDT', 'NN', 'IN', 'NN', 'VBZ', 'RBS', 'JJ', 'IN', 'CD', 'NNS', 'IN', 'NNS', 'IN', 'CD', 'CC', 'CD']","['what', 'type', 'of', 'bond', 'be', 'most', 'likely', 'for', 'two', 'atom', 'with', 'valence', 'of', '1', 'and', '7']"
38517,0,what county frytown iowa,what county frytown iowa,"['WDT', 'NN', 'NN', 'NNP']","['what', 'county', 'frytown', 'iowa']"
742,0,who plays wasabi in big hero 6 the series,who plays wasabi in big hero 6 the series,"['WP', 'VBZ', 'NN', 'IN', 'JJ', 'NN', 'CD', 'DT', 'NN']","['who', 'play', 'wasabi', 'in', 'big', 'hero', '6', 'the', 'series']"
9315,0,where did the term third world come from,where did the term third world come from,"['WRB', 'VBD', 'DT', 'NN', 'JJ', 'NN', 'VB', 'IN']","['where', 'do', 'the', 'term', 'third', 'world', 'come', 'from']"
38064,0,what can you do with black magic,what can you do with black magic,"['WP', 'MD', 'PRP', 'VB', 'IN', 'JJ', 'NN']","['what', 'can', 'you', 'do', 'with', 'black', 'magic']"
18309,0,what is eutectic cast iron,what is eutectic cast iron,"['WP', 'VBZ', 'JJ', 'NN', 'NN']","['what', 'be', 'eutectic', 'cast', 'iron']"
25860,0,How do I take care of body health?,how do i take care of body health,"['WRB', 'VBP', 'PRP', 'VB', 'NN', 'IN', 'NN', 'NN']","['how', 'do', 'i', 'take', 'care', 'of', 'body', 'health']"
2400,0,who sings if loving you is wrong lyrics,who sings if loving you is wrong lyrics,"['WP', 'VBZ', 'IN', 'JJ', 'PRP', 'VBZ', 'JJ', 'NNS']","['who', 'sing', 'if', 'loving', 'you', 'be', 'wrong', 'lyric']"
39338,0,what do you need to be considered in poverty,what do you need to be considered in poverty,"['WP', 'VBP', 'PRP', 'VB', 'TO', 'VB', 'VBN', 'IN', 'NN']","['what', 'do', 'you', 'need', 'to', 'be', 'consider', 'in', 'poverty']"
16312,0,when was the denver art museum opened,when was the denver art museum opened,"['WRB', 'VBD', 'DT', 'NNP', 'NN', 'NN', 'VBN']","['when', 'be', 'the', 'denver', 'art', 'museum', 'open']"
11466,0,which county is concord,which county is concord,"['WDT', 'NN', 'VBZ', 'NNP']","['which', 'county', 'be', 'concord']"
2250,0,who are the founding members of the eagles,who are the founding members of the eagles,"['WP', 'VBP', 'DT', 'VBG', 'NNS', 'IN', 'DT', 'NNS']","['who', 'be', 'the', 'founding', 'member', 'of', 'the', 'eagle']"
4985,1,who was the first documented person to be born on the continent of antarctica,who was the first documented person to be born on the continent of antarctica,"['WP', 'VBD', 'DT', 'JJ', 'VBN', 'NN', 'TO', 'VB', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP']","['who', 'be', 'the', 'first', 'document', 'person', 'to', 'be', 'bear', 'on', 'the', 'continent', 'of', 'antarctica']"
20296,0,when someone dies what happens with the power of attorney,when someone dies what happens with the power of attorney,"['WRB', 'NN', 'VBZ', 'WP', 'VBZ', 'IN', 'DT', 'NN', 'IN', 'NN']","['when', 'someone', 'die', 'what', 'happen', 'with', 'the', 'power', 'of', 'attorney']"
7272,0,what is the reason for pumpkins on halloween,what is the reason for pumpkins on halloween,"['WP', 'VBZ', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NN']","['what', 'be', 'the', 'reason', 'for', 'pumpkin', 'on', 'halloween']"
15808,0,how long does a gas water heater last,how long does a gas water heater last,"['WRB', 'RB', 'VBZ', 'DT', 'NN', 'NN', 'NN', 'JJ']","['how', 'long', 'do', 'a', 'gas', 'water', 'heater', 'last']"
40604,0,what does tetrad mean?,what does tetrad mean,"['WP', 'VBZ', 'NN', 'VB']","['what', 'do', 'tetrad', 'mean']"
6778,0,what is the meaning of the name didymus,what is the meaning of the name didymus,"['WP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN']","['what', 'be', 'the', 'meaning', 'of', 'the', 'name', 'didymus']"
22306,1,What are the best music blogs?,what are the best music blogs,"['WP', 'VBP', 'DT', 'JJS', 'NN', 'NNS']","['what', 'be', 'the', 'best', 'music', 'blog']"
38713,0,what county is mountain house ca in,what county is mountain house ca in,"['WDT', 'NN', 'VBZ', 'NN', 'NN', 'MD', 'RB']","['what', 'county', 'be', 'mountain', 'house', 'can', 'in']"
31540,0,Why is Jake Williams so famous?,why is jake williams so famous,"['WRB', 'VBZ', 'NNP', 'NNP', 'RB', 'JJ']","['why', 'be', 'jake', 'williams', 'so', 'famous']"
17977,0,where is little switzerland north carolina,where is little switzerland north carolina,"['WRB', 'VBZ', 'JJ', 'NNP', 'NNP', 'NNP']","['where', 'be', 'little', 'switzerland', 'north', 'carolina']"
730,0,which actor is a part of american show friends,which actor is a part of american show friends,"['WDT', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NNS']","['which', 'actor', 'be', 'a', 'part', 'of', 'american', 'show', 'friend']"
29394,0,What is it like campaigning for president?,what is it like campaigning for president,"['WP', 'VBZ', 'PRP', 'IN', 'VBG', 'IN', 'NN']","['what', 'be', 'it', 'like', 'campaign', 'for', 'president']"
1761,0,who said bye felicia in the movie friday,who said bye felicia in the movie friday,"['WP', 'VBD', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'NNP']","['who', 'say', 'bye', 'felicia', 'in', 'the', 'movie', 'friday']"
27451,0,Is it more difficult to make friends as we get older?,is it more difficult to make friends as we get older,"['VBZ', 'PRP', 'RBR', 'JJ', 'TO', 'VB', 'NNS', 'IN', 'PRP', 'VBP', 'JJR']","['be', 'it', 'more', 'difficult', 'to', 'make', 'friend', 'as', 'we', 'get', 'older']"
22945,1,"What's the better investment: ZoomInfo, Hoovers, LeadzGen, InsideView, Jigsaw, DiscoverOrg or CRUSH Reports and why?",what s the better investment zoominfo hoovers leadzgen insideview jigsaw discoverorg or crush reports and why,"['WP', 'VBZ', 'DT', 'JJR', 'NN', 'NN', 'NNS', 'VB', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NNS', 'CC', 'WRB']","['what', 'be', 'the', 'better', 'investment', 'zoominfo', 'hoover', 'leadzgen', 'insideview', 'jigsaw', 'discoverorg', 'or', 'crush', 'report', 'and', 'why']"
6467,0,who plays who on orange is the new black,who plays who on orange is the new black,"['WP', 'VBZ', 'WP', 'IN', 'JJ', 'VBZ', 'DT', 'JJ', 'NN']","['who', 'play', 'who', 'on', 'orange', 'be', 'the', 'new', 'black']"
36204,0,how to cure diseases in elona,how to cure diseases in elona,"['WRB', 'TO', 'VB', 'NNS', 'IN', 'NNP']","['how', 'to', 'cure', 'disease', 'in', 'elona']"
16720,0,how often does foreign policy change,how often does foreign policy change,"['WRB', 'RB', 'VBZ', 'JJ', 'NN', 'NN']","['how', 'often', 'do', 'foreign', 'policy', 'change']"
2273,0,which kind of diagram shows the flow of energy between trophic levels in a community,which kind of diagram shows the flow of energy between trophic levels in a community,"['WDT', 'NN', 'IN', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN']","['which', 'kind', 'of', 'diagram', 'show', 'the', 'flow', 'of', 'energy', 'between', 'trophic', 'level', 'in', 'a', 'community']"
36839,0,to what extent do people use drugs,to what extent do people use drugs,"['IN', 'WDT', 'NN', 'VBP', 'NNS', 'VBP', 'NNS']","['to', 'what', 'extent', 'do', 'people', 'use', 'drug']"
26068,0,How do you know if you believe in God?,how do you know if you believe in god,"['WRB', 'VBP', 'PRP', 'VB', 'IN', 'PRP', 'VBP', 'IN', 'NNP']","['how', 'do', 'you', 'know', 'if', 'you', 'believe', 'in', 'god']"
15190,0,what is the tentacle monster half life,what is the tentacle monster half life,"['WP', 'VBZ', 'DT', 'NN', 'NN', 'JJ', 'NN']","['what', 'be', 'the', 'tentacle', 'monster', 'half', 'life']"
30658,0,Where can I learn ASL ( American Sign Language) for free?,where can i learn asl american sign language for free,"['WRB', 'MD', 'PRP', 'VB', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'JJ']","['where', 'can', 'i', 'learn', 'asl', 'american', 'sign', 'language', 'for', 'free']"
10991,0,what temperature for planting out mangetout in uk,what temperature for planting out mangetout in uk,"['WDT', 'NN', 'IN', 'VBG', 'RP', 'NN', 'IN', 'NNP']","['what', 'temperature', 'for', 'plant', 'out', 'mangetout', 'in', 'uk']"
27146,0,"If I focus on studying GMAT after 2 failed attempts, I will have to stay in my current job that gives me no learning opportunities. What should I do?",if i focus on studying gmat after 2 failed attempts i will have to stay in my current job that gives me no learning opportunities what should i do,"['IN', 'PRP', 'VBP', 'IN', 'VBG', 'NN', 'IN', 'CD', 'VBN', 'NNS', 'PRP', 'MD', 'VB', 'TO', 'VB', 'IN', 'PRP$', 'JJ', 'NN', 'WDT', 'VBZ', 'PRP', 'DT', 'NN', 'NNS', 'WP', 'MD', 'PRP', 'VB']","['if', 'i', 'focus', 'on', 'study', 'gmat', 'after', '2', 'fail', 'attempt', 'i', 'will', 'have', 'to', 'stay', 'in', 'my', 'current', 'job', 'that', 'give', 'I', 'no', 'learning', 'opportunity', 'what', 'should', 'i', 'do']"
9149,0,who was heading army during bangladesh liberation war of 1971,who was heading army during bangladesh liberation war of 1971,"['WP', 'VBD', 'VBG', 'NN', 'IN', 'NNP', 'NN', 'NN', 'IN', 'CD']","['who', 'be', 'head', 'army', 'during', 'bangladesh', 'liberation', 'war', 'of', '1971']"
39213,0,what do molecules do constantly,what do molecules do constantly,"['WP', 'VBP', 'NNS', 'VB', 'RB']","['what', 'do', 'molecule', 'do', 'constantly']"
36142,0,how much is a video editor?,how much is a video editor,"['WRB', 'JJ', 'VBZ', 'DT', 'NN', 'NN']","['how', 'much', 'be', 'a', 'video', 'editor']"
36473,0,can am renegade 1000 xmr clutch kit,can am renegade 1000 xmr clutch kit,"['MD', 'VBP', 'JJ', 'CD', 'NN', 'NN', 'NN']","['can', 'be', 'renegade', '1000', 'xmr', 'clutch', 'kit']"
21097,0,how to replace front left drive axle on polaris ranger,how to replace front left drive axle on polaris ranger,"['WRB', 'TO', 'VB', 'JJ', 'VBN', 'NN', 'NN', 'IN', 'NNP', 'NN']","['how', 'to', 'replace', 'front', 'leave', 'drive', 'axle', 'on', 'polaris', 'ranger']"
28584,0,"What are the important facts about ""X""?",what are the important facts about x,"['WP', 'VBP', 'DT', 'JJ', 'NNS', 'IN', 'NNP']","['what', 'be', 'the', 'important', 'fact', 'about', 'x']"
