x	y
baseball [SEP] tennis [SEP] I'd say baseball is worse off than tennis.	3
Windows Vista [SEP] Windows XP [SEP] Windows Vista was designed to be easier to deploy than Windows XP.	2
Objective-C [SEP] Swift [SEP] Objective-C and Swift.	0
Ford [SEP] Nissan [SEP] It also has a decent selection of 30 officially licensed cars, including the 2010 Ford Shelby Mustang GT500, 2010 Nissan GT-R (R35), 2012 McLaren MP4-12C and more.	0
football [SEP] basketball [SEP] Probably a horrid football team and a solid basketball school.	0
USB [SEP] Bluetooth [SEP] And better directional controls), support for external joypad and mouse ( via USB or Bluetooth ).	0
carolina [SEP] michigan [SEP] Although his overall numbers are very solid for a freshman, Koufos has come up seriously lacking against major opponents like North carolina, michigan State, Illinois and Iowa.	0
PHP [SEP] Ruby [SEP] In my case- do you think a freelance marketplace platform be better off built under PHP or Ruby?	0
Advil [SEP] Ibuprofen [SEP] 2/19/2014 - A U.S. Food and Drug Administration (FDA) advisory panel has rejected a petition filed by Bayer HealthCare to have its over-the-counter (OTC) pain medication Aleve (naproxen) declared to be safer for the heart than competing alternatives like Advil and Motrin (Ibuprofen).	0
tennis [SEP] golf [SEP] For me, being a lefty who is right-eye dominant means I'm lousy at tennis but great at golf.	3
"cement [SEP] concrete [SEP] Mouse-grey, ""solid as cement"" and ""chilly concrete"" are all suggestive of the discomfort ahead."	0
IBM [SEP] Intel [SEP] To cope with this, AMD, IBM, and Intel have developed metal gate electrodes, which match better electromagnetically with the high-k materials.	0
Eclipse [SEP] NetBeans [SEP] Eclipse (NetBeans would work too)	0
Google [SEP] Intel [SEP] We believe that strong billings growth (up 19.0% year over year), solid product pipeline, continuing investments to expand product portfolio and partnerships with the likes of International Business Machines ( IBM - Analyst Report ) , Google , Dell and Intel ( INTC - Analyst Report ) will drive growth, going forward.	0
Groovy [SEP] Java [SEP] Is Groovy a Better Choice Than Java for Creating Internal DSLs?	0
IBM [SEP] Microsoft [SEP] It has better security than Exchange and IBM is much more friendly to OSS projects than Microsoft.	2
virginia [SEP] oregon [SEP] virginia vs asu nc state vs oregon state clemson vs cal florida vs fresno state?... my money is on the 4 teams that beat FSU not the rejects of mediocre football Take a minute and look at each teams schedule and explain to me how those four teams are any better.	0
MySQL [SEP] Oracle [SEP] - SQL (MySQL und/oder Oracle)	0
CUDA [SEP] OpenCL [SEP] -- Solid GPU and DSP experience -- Aggressive optimization experience in networking, imaging, graphics, multimedia or similar -- Comfortable working at any level of abstraction from high level design on a desktop to low level tuning on an embedded processor -- Solid programming skills in compiled CPU languages (C/C++/Objective-C), scripting languages (Python, Perl) -- Understanding of specialized GPU languages (CUDA, OpenCL, OpenGL) -- Passion for solving problems and identifying new ones	0
psp [SEP] ps2 [SEP] This game looks amazing for a psp game, better than a lot of ps2 games look.	2
tea [SEP] beer [SEP] Honestly, the tea doesn't really compliment the beer, but it doesn't make it worse, just kinda there.	0
Honda [SEP] Nissan [SEP] BUY A Honda, TOYOTA, SUBARU, Nissan, ETC....................	0
Microsoft [SEP] Dell [SEP] But then Microsoft delayed Vista YET again and also Dell offered at least a mediocre gpu with the 1505.	0
PostgreSQL [SEP] MySQL [SEP] I would recommend PostgreSQL, as it can handle hierarchical data better than MySQL	2
paint [SEP] chalk [SEP] Latex paint provides better fade resistance, flexibility, chalk resistance and adhesion.	2
Intel [SEP] IBM [SEP] So, do you really think Intel, Microsoft, RedHat, IBM, HP, Novell, etc. have a better list of failed products?	0
harvard [SEP] mit [SEP] harvard and mit).	0
missouri [SEP] carolina [SEP] The Badgers are 2-0 in the Big Ten, and better than missouri, South carolina, Ole Miss, and Kansas.	0
Motorola [SEP] Nokia [SEP] No Motorola ever, long live Nokia!	3
IBM [SEP] Microsoft [SEP] For IBM it will be able to better compete against Android, Microsoft and Oracle by offering mobile products to its corporate clients.	0
Python [SEP] Ruby [SEP] There is no doubt Python is better than Ruby at in aspect you will pick.	2
"sandwich [SEP] pizza [SEP] It's easier than making a whole new sandwich or a whole new pizza."""	0
Windows 8 [SEP] Windows 7 [SEP] I wouldn't be too concerned about using Windows 8, Windows 7 is usually regarded as 'better'.	3
Perl [SEP] Ruby [SEP] What Perl can do better than Ruby and vice versa	0
PostgreSQL [SEP] Oracle [SEP] The graphical DB control clients available for PostgreSQL are significantly better than those available for Oracle (Toad), which cost $1K.	2
JavaScript [SEP] PHP [SEP] experience with web application development Solid Java, JavaScript and CSS skills a must Web application server languages (MVC): ASP.net, JSP, PHP or similar Salesforce dev experience a plus	0
milk [SEP] juice [SEP] It's even worse if those containers once held milk or juice or any other liquid.	0
wii [SEP] ds [SEP] In fact, it may even be better on the wii than on the Nintendo ds.	2
Ford [SEP] BMW [SEP] Sponsors of Car Classic 2013 included the Ford Motor Company Fund, Jaguar, Land Rover, New Century BMW, RTT USA and Solid Concepts, with in-kind support provided by media partners including L.A. Weekly , Los Angeles Times , KCRW and Los Angeles magazine .	0
PHP [SEP] JavaScript [SEP] After dealing with a lot of unmaintainable and poorly written code in PHP and JavaScript, Jacob fell in love with Django and hasn't looked back since.	0
MySQL [SEP] PostgreSQL [SEP] I've compared Firebird with MySQL (don't know PostgreSQL so well) and it is really better.	2
Windows 8 [SEP] Windows 7 [SEP] Come on now Windows 8 may not be Windows 7 in popularity but it is actually a better, faster and more secure OS.	2
Java [SEP] Smalltalk [SEP] IOW, there's no fun in Java (unlike something more playful like Smalltalk).	0
BMW [SEP] Toyota [SEP] If you go with the BMW X6, you'll have a much easier time finding a large enough space to park than you will with the Toyota Sequoia.	2
Nikon [SEP] Sigma [SEP] Soon after I bought an RX1 and saw for myself the distant/ infinity performance was exceptional (superior to any 35mm lens I had used on a 24MP camera previously AND superior to the new Nikon G 28/1.8G as used on my then D800E, though I'm sure a better lens such as the Sigma 35 1.4 might outperform the RX1 on the D800E).	3
Google [SEP] Microsoft [SEP] Is Google or Microsoft doing any better?	0
iphone [SEP] laptop [SEP] Surfing the web on an iphone is far superior, surfing the web on my laptop is far superior still.	2
Java [SEP] Objective-C [SEP] 3+ years programming in any of: C C++ , Ruby, Python, Java Solid working knowledge of the Objective-C language Strong knowledge with the...	0
Intel [SEP] Apple [SEP] As the Intel processor runs cooler, it also gave Apple the ability to upgrade its laptop line, catching up to the desktops in that respect.	0
Windows XP [SEP] Windows Vista [SEP] Compared with Windows XP, Windows Vista does a better job of helping to prevent hostile programs and Web sites from attacking your PC.	3
Lisp [SEP] Java [SEP] I find myself reverting from coding in Ruby back to Common Lisp or Java to get around performance issues, so a much faster Ruby runtime environment sounds good.	0
ps3 [SEP] psp [SEP] PSone Classics for ps3 / psp Metal Gear Solid ($9.99)	0
Perl [SEP] PHP [SEP] Still, Perl is still better but by hard more annoying than PHP	2
Perl [SEP] Ruby [SEP] I would wild-guess that : Perl is slightly slower than Ruby, due to its complex syntaxes?	3
Samsung [SEP] Toshiba [SEP] Despite these advancements, SanDisk is still a laggard in the emerging solid-state drive market, where companies like Samsung, Toshiba, Micron Technology, and Intel are the early leaders.	0
pennsylvania [SEP] carolina [SEP] Just like JDoe said Better tell the New York State Police, Georgia State Patrol, pennsylvania State Police, and South carolina Highway Patrol.	0
Ruby [SEP] PHP [SEP] Using cutting edge Web/N Tier Technology like Ruby on Rails / PHP and agile development model, Sprylogic offers faster turnarounds and enhanced performances Read More	0
golf [SEP] tennis [SEP] She hit a golf ball farther and a tennis serve harder than most of them did.	0
Bluetooth [SEP] USB [SEP] The Coolest Cooler has built-in blender, Bluetooth speaker, and USB charger.	0
cnn [SEP] fox [SEP] Mainstream outlets (The Today Show, cnn, fox) were worse but the game press knew better.	0
juice [SEP] milk [SEP] The kids' drinks on offer were fruit juice, water, milk or a 'fruity cooler' - which is a decent Belvoir cordial and water served 'over ice'; I like this.	0
Perl [SEP] Python [SEP] Still Perl is faster, but Java is not worse than other languages like Python.	0
plastic [SEP] cement [SEP] Wet- or Dry-Surface plastic Roof cement - Superior performance in cold and wet applications.	0
pizza [SEP] pasta [SEP] Nothing spectacular, but they do pretty decent pizza and pasta at very reasonable prices.	0
AWK [SEP] Sed [SEP] Any decent unix system will have grep, AWK, and Sed, which is all you need to get a report.	0
sandwich [SEP] steak [SEP] When that peanut butter sandwich she made you tastes better than a steak.	2
PHP [SEP] JavaScript [SEP] As much as I love PHP would it not be easier to implement this using JavaScript by hiding and showing layers dynamically depending on what is selected?	3
NetBeans [SEP] Eclipse [SEP] NetBeans and Eclipse offer more comfortable controls.	0
pasta [SEP] bread [SEP] What's better with pasta than fresh baked bread?	0
Nikon [SEP] Leica [SEP] If Nikon wants to claim PRO status and quality and perhaps better than Canon, then they should be willing to go there and hit the big MP guys (Leica & Kodak's huge sensor).	0
swimming [SEP] fishing [SEP] GREAT swimming, fishing, KAYAKING!	0
facebook [SEP] youtube [SEP] Keeps kids safer on facebook, youtube, Wikipedia, and Web Search.	0
harvard [SEP] cornell [SEP] The harvard game also demonstrated just how rock solid the cornell defense is.	0
Lisp [SEP] Java [SEP] IMHO Lisp is way too heavy on the parenthesis, a Java program is easier to read.	3
Audi [SEP] Lexus [SEP] My CTS is, without any exceptions or explanations, every bit as good or better than what Mercedes, BMW, Audi, Lexus and Infiniti can turn out for the money.	0
Apple TV [SEP] iOS [SEP] Apple has also add the ability to connect the Apple TV with a Bluetooth keyboard (?!), which allows users to enter text for search much faster that using the four-way remote control, and likely faster than the Remote app for iOS, once you factor in connection and navigation time.	2
"Honda [SEP] BMW [SEP] Oh,there I must also add that transnational companies like Messrs. Toyota,Honda and BMW now manufacture ""offshore"" in the UK-and are very successfully exporting and employing a lot of UK workers at far from minimum wages.Would you deny all those people the chance of a decent job?"	0
"Google [SEP] IBM [SEP] Google is ""excited to partner with IBM to provide resources which will better equip students and researchers to address today's developing computational challenges,"" said the company's CEO Eric Schmidt."	0
"football [SEP] golf [SEP] My main sport was football, but I was determined to get better at golf,"" Norwood says."	3
PHP [SEP] Ruby [SEP] What if I can't find any aspect of PHP that is better than Ruby?	0
Toyota [SEP] Chrysler [SEP] 11/2/07) this year on Nov. 1, the good news for new CEO Robert Nardelli and his two vice-chairmen-incumbent Tom LaSorda and former Toyota Motor (TM) North America boss James Press-is that they have the autonomy to make decisions much faster than Chrysler could under Daimler (DAI).	2
Gigabyte [SEP] Asus [SEP] I've always stuck with Gigabyte or Asus.	0
Nikon [SEP] Sigma [SEP] I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (Nikon f/2.8D) and a 50mm prime (Sigma, f/1.4) to augment.	0
